Route Name,Route Link,Total Buses,Operator,Bus Type,Departure Time,Boarding Point,Duration,Arrival Time,Dropping Point,Ratings,Fare,Seats Available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - HDD0431,Ordinary Non AC Seater 2+3,20:00,Anand Vihar,13h 00m,09:00,Kaisarbagh,3.3,INR 794,52 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - BSR0052,Ordinary Non AC Seater 2+3,20:02,Kaushambi Bus Stand(Delhi),12h 33m,08:35,Alambagh,3.3,INR 796,52 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,Kaushambi Bus Stand(Delhi),10h 58m,07:00,Kaisarbagh,3.3,INR 1029,47 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - NCL0322,Ordinary Non AC Seater 2+3,20:12,Kaushambi Bus Stand(Delhi),10h 28m,06:40,AWADH BUS STAND,3.3,INR 803,52 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - BRT0063,Ordinary Non AC Seater 2+3,20:30,Anand Vihar,13h 00m,09:30,Kaisarbagh,1.9,INR 870,52 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - KSB0066,Janrath AC Seater 2+2,20:31,Kaushambi Bus Stand(Delhi),09h 14m,05:45,Alambagh,3.4,INR 1233,36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - KRJ0030,Janrath AC Seater 2+3,21:30,Kaushambi Bus Stand(Delhi),09h 00m,06:30,Alambagh,1.4,INR 1073,48 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - AWD0203,Janrath AC Seater 2+2,21:30,NOIDA BUS STAND,07h 30m,05:00,Alambagh,2.5,INR 1204,35 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,Kaushambi Bus Stand(Delhi),10h 59m,08:30,Kaisarbagh,1.6,INR 1184,41 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - CBG0129,Janrath AC Seater 2+2,21:31,Kaushambi Bus Stand(Delhi),09h 15m,06:46,Alambagh,2.5,INR 1233,36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - KRJ0038,Janrath AC Seater 2+3,21:47,NOIDA BUS STAND,08h 43m,06:30,Alambagh,3.3,INR 1048,48 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - AWD0204,Janrath AC Seater 2+2,22:30,NOIDA BUS STAND,07h 30m,06:00,Alambagh,3.2,INR 1204,36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - SBD0092,Janrath AC Seater 2+2,22:30,Kaushambi Bus Stand(Delhi),10h 00m,08:30,Kaisarbagh,2.4,INR 1184,36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,Kaushambi Bus Stand(Delhi),10h 00m,08:31,Kaisarbagh,1.1,INR 1184,41 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - SBD0583,Pink Express AC Seater 2+2,23:05,NOIDA BUS STAND,08h 55m,08:00,Alambagh,3.3,INR 1204,41 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,UPSRTC - AWD0205,Janrath AC Seater 2+2,23:30,NOIDA BUS STAND,08h 00m,07:30,Alambagh,2.2,INR 1204,36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,14:00,Anand Vihar,08h 35m,22:35,Alambagh,3.1,INR 1476 1255,22 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),22:30,ISBT Kashmiri Gate,08h 00m,06:30,Alambagh,4.8,"Starts from
INR 399",20 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:50,Akshardham Metro Station,07h 40m,07:30,PTC SKYBUS LOUNGE NEAR SINGAR...,4.7,"Starts from
INR 350",20 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,AdFouji travels,A/C Seater / Sleeper (2+1),22:50,Akshardham Metro Station,07h 05m,05:55,Alambagh,4.4,"Starts from
INR 395",27 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,ISBT Kashmiri Gate,08h 00m,07:45,PTC SKYBUS LOUNGE NEAR SINGAR...,4.7,"Starts from
INR 380",32 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:15,ISBT Kashmiri Gate,08h 00m,07:15,Alambagh,4.6,"Starts from
INR 349",30 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:55,Akshardham Metro Station,07h 35m,07:30,Laxmi Holidays Office Singar ...,4.6,"Starts from
INR 339",36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:40,Akshardham Metro Station,08h 15m,06:55,Nahariya Chauraha - IntrCity ...,4.5,"Starts from
INR 399",30 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,Anand Vihar ISBT - Boarding Zone,08h 15m,06:45,Nahariya Chauraha - IntrCity ...,4.7,"Starts from
INR 379",31 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,Akshardham Metro Station,08h 25m,07:30,Laxmi Holidays Office Singar ...,4.5,"Starts from
INR 339",32 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,ISBT Kashmiri Gate,09h 20m,07:20,Transport Nagar,4.5,"Starts from
INR 513 449",33 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:35,Akshardham Metro Station,07h 55m,01:30,Laxmi Holidays Office Singar ...,4.7,"Starts from
INR 415",7 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,ISBT Kashmiri Gate,09h 15m,08:00,Nahariya Chauraha - IntrCity ...,4.5,"Starts from
INR 359",34 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,Akshardham Metro Station,08h 15m,07:15,Nahariya Chauraha - IntrCity ...,4.5,"Starts from
INR 399",37 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,Akshardham Metro Station,07h 45m,07:15,Nahariya Chauraha - IntrCity ...,4.5,"Starts from
INR 339",36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:30,ISBT Kashmiri Gate,08h 00m,07:30,Nahariya chouraha,4.4,"Starts from
INR 349",33 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,Anand Vihar,08h 00m,06:00,Nahariya Chauraha - IntrCity ...,4.6,"Starts from
INR 369",33 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,ISBT Kashmiri Gate,09h 15m,07:00,Nahariya Chauraha - IntrCity ...,4.4,"Starts from
INR 339",27 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),19:00,"Near by zudio kashmeri gate, ...",09h 36m,04:36,Alambagh,4.0,"Starts from
INR 350",32 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:40,ISBT Kashmiri Gate,08h 20m,07:00,Alambagh,4.4,"Starts from
INR 399 359",36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Zingbus Plus,A/C Seater/Sleeper (2+1),21:00,ISBT Kashmiri Gate,09h 20m,06:20,Transport Nagar,4.7,"Starts from
INR 435 381",26 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,Akshardham Metro Station,07h 35m,05:35,Nahariya Chauraha - IntrCity ...,4.4,"Starts from
INR 399",29 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Fouji travels,VE A/C Seater / Sleeper (2+1),23:20,Akshardham Metro Station,07h 10m,06:30,Alambagh,4.3,"Starts from
INR 395",30 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,Anand Vihar,08h 15m,05:45,Nahariya Chauraha - IntrCity ...,4.4,"Starts from
INR 439",29 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),22:45,ISBT Kashmiri Gate,08h 00m,06:45,Nahariya chouraha,4.3,"Starts from
INR 387",31 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:20,ISBT Kashmiri Gate,09h 15m,07:35,Nahariya Chauraha - IntrCity ...,4.4,"Starts from
INR 459",32 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,A/C Semi Sleeper / Sleeper (2+1),23:15,ISBT Kashmiri Gate,08h 10m,07:25,Nahariya Chauraha - IntrCity ...,4.5,"Starts from
INR 409",33 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:05,Akshardham Metro Station,07h 55m,05:00,Singar Nagar Metro Exit Gate ...,4.6,"Starts from
INR 449",20 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:55,Akshardham Metro Station,08h 05m,08:00,Nahariya Chauraha - IntrCity ...,4.4,"Starts from
INR 369",36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:00,ISBT Kashmiri Gate,08h 00m,05:00,Alambagh,4.6,"Starts from
INR 699",25 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Travels Basti and Transport,A/C Seater / Sleeper (2+2),22:00,Akshardham Metro Station,08h 15m,06:15,Alambagh,4.3,"Starts from
INR 599 539",26 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),21:40,Isbt kasmiri gate inside plat...,07h 50m,05:30,Alambagh,4.5,"Starts from
INR 499",34 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),13:30,ISBT Kashmiri Gate,08h 00m,21:30,Transport Nagar,4.3,"Starts from
INR 449",16 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,ISBT Kashmiri Gate,09h 15m,07:15,Nahariya Chauraha - IntrCity ...,4.3,"Starts from
INR 469",28 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:35,Akshardham Metro Station,07h 55m,07:30,Chowk,4.5,"Starts from
INR 381",41 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:55,Majnu Ka Tilla,07h 55m,06:50,"Transport Nagar, Indian Oil P...",4.4,INR 500,22 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:45,Akshardham Metro Station,08h 25m,07:10,Nahariya Chauraha - IntrCity ...,4.3,"Starts from
INR 589",18 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Fouji travels,A/C Seater / Sleeper (2+1),23:30,Akshardham Metro Station,07h 30m,07:00,Alambagh,4.1,"Starts from
INR 395",29 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Fouji travels,A/C Seater / Sleeper (2+1),21:15,Akshardham Metro Station,07h 15m,04:30,Alambagh,4.3,"Starts from
INR 499",30 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),22:00,"Near by zudio kashmeri gate, ...",07h 55m,05:55,Transport Nagar,4.3,"Starts from
INR 699 629",44 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:20,ISBT Kashmiri Gate,08h 15m,04:35,Alambagh,4.6,"Starts from
INR 699",28 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:30,ISBT Kashmiri Gate,08h 00m,05:30,Alambagh,4.1,"Starts from
INR 1999",35 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:05,Akshardham Metro Station,07h 40m,03:45,Laxmi Holidays Office Singar ...,4.1,"Starts from
INR 407",21 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),19:30,ISBT Kashmiri Gate,09h 00m,04:30,Gomti Nagar,4.8,"Starts from
INR 499",29 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:35,Akshardham Metro Station,07h 10m,04:45,Laxmi Holidays Office Singar ...,4.7,"Starts from
INR 424",33 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),21:35,Morigate,07h 35m,05:10,Alambagh,3.9,"Starts from
INR 750 675",43 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),18:00,"Near by zudio kashmeri gate, ...",08h 20m,02:20,Alambagh,3.7,"Starts from
INR 350",36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:00,ISBT Kashmiri Gate,08h 50m,05:50,Alambagh,3.6,"Starts from
INR 450",37 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Hare Rama Travels,A/C Seater/Sleeper (2+1),23:15,ISBT Kashmiri Gate,08h 00m,07:15,Alambagh,3.9,"Starts from
INR 399",29 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),21:30,Rs yadav bus parking near cro...,07h 45m,05:15,Alambagh,4.3,"Starts from
INR 899",36 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),16:15,ISBT Kashmiri Gate,07h 30m,23:45,Transport Nagar,3.9,"Starts from
INR 499",28 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:05,Akshardham Metro Station,07h 55m,03:00,Singar Nagar Metro Exit Gate ...,4.7,"Starts from
INR 458",19 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Ashok Bus Service,VE A/C Sleeper (2+1),22:30,ISBT Kashmiri Gate,09h 00m,07:30,Nahariya chouraha,3.7,"Starts from
INR 2999 2774",50 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),19:30,ISBT Kashmiri Gate,08h 55m,04:25,Transport Nagar,3.6,"Starts from
INR 699 629",30 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Safar Express,A/C Seater / Sleeper (2+2),21:30,Shop no.10- kashmere gate met...,08h 05m,05:35,Lucknow,3.9,"Starts from
INR 550",47 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:20,ISBT Kashmiri Gate,07h 50m,03:10,Alambagh,4.4,"Starts from
INR 599",26 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,VGO BUS,A/C Seater/Sleeper (2+1),22:35,Akshardham Metro Station,08h 00m,06:35,Alambagh,3.7,"Starts from
INR 599",22 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:20,ISBT Kashmiri Gate,07h 50m,02:10,Alambagh,4.0,"Starts from
INR 699",25 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,OurBus India Limited,VE A/C Sleeper (2+1),23:00,ISBT Kashmiri Gate,09h 30m,08:30,Transport Nagar,New,"Starts from
INR 345",28 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,A/C Seater / Sleeper (2+1),17:05,Akshardham Metro Station,08h 55m,02:00,Nahariya Chauraha - IntrCity ...,4.4,"Starts from
INR 749",14 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:00,ISBT Kashmiri Gate,08h 00m,06:00,Alambagh,4.7,"Starts from
INR 699",19 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:15,Rs yadav bus parking near cro...,08h 00m,05:15,Alambagh,4.6,"Starts from
INR 599",28 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Travels Basti and Transport,A/C Seater / Sleeper (2+2),16:01,Shop no.13 and 15 khanna mark...,08h 28m,00:29,Alambagh,4.3,"Starts from
INR 499 449",49 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Safar Express,A/C Seater / Sleeper (2+1),23:05,Shop no.10- kashmere gate met...,07h 30m,06:35,Transport Nagar,3.4,"Starts from
INR 500",32 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Safar Express,A/C Seater / Sleeper (2+1),22:00,Shop no.10- kashmere gate met...,08h 00m,06:00,Transport Nagar,3.4,"Starts from
INR 500",31 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),17:00,Isbt kasmiri gate inside plat...,08h 30m,01:30,Alambagh,4.5,"Starts from
INR 590",23 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),20:00,ISBT Kashmiri Gate,08h 00m,04:00,Transport Nagar,4.1,"Starts from
INR 599",39 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),23:25,ISBT Kashmiri Gate,08h 35m,08:00,Alambagh,4.2,"Starts from
INR 599",39 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Safar Express,A/C Seater / Sleeper (2+1),16:30,Shop no.10- kashmere gate met...,08h 40m,01:10,Lucknow,3.8,"Starts from
INR 700",28 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:35,Akshardham Metro Station,08h 15m,02:50,Laxmi Holidays Office Singar ...,4.0,"Starts from
INR 413",11 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,RS YADAV SMART BUS,A/C Seater / Sleeper (2+2),16:30,Isbt kasmiri gate inside plat...,08h 55m,01:25,Alambagh,3.9,"Starts from
INR 499",45 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,ISBT Kashmiri Gate,09h 50m,05:50,Alambagh,4.3,"Starts from
INR 679 594",23 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),18:00,ISBT Kashmiri Gate,10h 05m,04:05,Gomti Nagar,4.4,"Starts from
INR 579",26 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Fouji travels,A/C Seater / Sleeper (2+1),20:00,Akshardham Metro Station,07h 00m,03:00,Alambagh,4.4,"Starts from
INR 499",21 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,VE A/C Sleeper (2+1),17:20,ISBT Kashmiri Gate,07h 50m,01:10,Alambagh,4.0,"Starts from
INR 799",12 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,Akshardham Metro Station,08h 15m,06:00,Nahariya Chauraha - IntrCity ...,4.3,"Starts from
INR 519",24 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:25,Akshardham Metro Station,09h 00m,04:25,Nahariya Chauraha - IntrCity ...,4.2,"Starts from
INR 599",18 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Gola Bus Service,A/C Seater/Sleeper (2+1),19:00,ISBT Kashmiri Gate,08h 15m,03:15,Alambagh,4.1,"Starts from
INR 499",14 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Krishna Travels,A/C Seater/Sleeper (2+1),17:10,ISBT Kashmiri Gate,07h 30m,00:40,Alambagh,3.6,"Starts from
INR 499",29 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,ISBT Kashmiri Gate,08h 30m,04:30,Gomti Nagar,4.4,"Starts from
INR 499",22 Seats available
Delhi to Lucknow Bus,https://www.redbus.in/bus-tickets/delhi-to-lucknow,251 Buses,Tourist Point,A/C Seater / Sleeper (2+2),20:15,Akshardham Metro Station,09h 15m,05:30,Lucknow,3.9,"Starts from
INR 395",32 Seats available
